2026-02-20 10:23:56.808927,0|H0STASP0|001|005930^122356^0^188800^188900^189000^189100^189200^189300^189400^189500^189600^189700^188700^188600^188500^188400^188300^188200^188100^188000^187900^187800^4684^10597^18061^9936^21807^1168^3666^26104^1729^7669^52426^76721^162980^62469^26053^21340^45673^143036^10418^12189^105421^613305^0^0^0^0^628899^-190000^5^-100.00^12927581^-45^126^0^0^0^188750^0^0
2026-02-20 10:23:57.052071,0|H0STASP0|001|005930^122356^0^188800^188900^189000^189100^189200^189300^189400^189500^189600^189700^188700^188600^188500^188400^188300^188200^188100^188000^187900^187800^1354^10597^18061^9936^21807^1168^3666^26104^1729^7669^52618^76728^162985^62470^26053^21340^45673^143037^10418^12189^102091^613511^0^0^0^0^628899^-190000^5^-100.00^12930918^-56^9^0^0^0^188750^0^0
2026-02-20 10:23:57.225864,0|H0STASP0|001|005930^122357^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^10597^18061^9936^20332^1168^3666^26104^1729^7669^13422^1194^52607^76728^162985^62470^26054^21340^45673^143037^10418^112684^602506^0^0^0^0^628899^-190000^5^-100.00^12932842^10057^-11030^0^0^0^188850^0^0
2026-02-20 10:23:57.488051,0|H0STASP0|001|005930^122357^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^4094^13806^10270^20332^1000^3666^26104^1729^7669^13422^4932^47102^76731^162997^62470^26054^21340^45673^143042^10418^102092^600759^0^0^0^0^628899^-190000^5^-100.00^12934748^-2750^731^0^0^0^188850^0^0
2026-02-20 10:23:57.661594,0|H0STASP0|001|005930^122357^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^4068^10805^13271^20332^1000^3666^26104^1729^7669^13422^24096^27640^76730^159327^62495^26055^21340^45673^143038^10418^102066^596812^0^0^0^0^628899^-190000^5^-100.00^12935418^-25^33^0^0^0^188850^0^0
2026-02-20 10:23:57.929856,0|H0STASP0|001|005930^122357^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6334^16806^7129^20332^1000^3666^26104^1729^7669^13422^4826^48120^76729^159328^62494^26055^21339^45674^143039^10418^104191^598022^0^0^0^0^628899^-190000^5^-100.00^12935418^2126^964^0^0^0^188850^0^0
2026-02-20 10:23:58.071318,0|H0STASP0|001|005930^122357^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^7131^17806^6128^20332^1000^3666^26104^1729^7669^13422^2069^48189^76739^159328^62494^26056^21339^45673^143040^10418^104987^595345^0^0^0^0^628899^-190000^5^-100.00^12935418^797^34^0^0^0^188850^0^0
2026-02-20 10:23:58.303116,0|H0STASP0|001|005930^122358^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^7051^17821^6128^20332^1000^3666^26104^1729^7669^13436^2394^48153^76749^159380^62536^26058^21339^45673^143040^10418^104936^595740^0^0^0^0^628899^-190000^5^-100.00^12935500^15^174^0^0^0^188850^2^2
2026-02-20 10:23:58.490456,0|H0STASP0|001|005930^122358^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^7051^17821^6128^20333^1000^3666^26104^1729^7669^13436^2505^48152^76749^159485^62546^26058^21339^45673^143040^10418^104937^595965^0^0^0^0^628899^-190000^5^-100.00^12935500^1^62^0^0^0^188850^2^2
2026-02-20 10:23:58.716360,0|H0STASP0|001|005930^122358^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^7011^17876^6128^20333^1000^3666^26104^1729^7669^13436^2625^48194^76749^159490^62547^26058^21339^45674^143052^10418^104952^596146^0^0^0^0^628899^-190000^5^-100.00^12935500^15^87^0^0^0^188850^2^2
2026-02-20 10:23:58.954871,0|H0STASP0|001|005930^122358^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^7010^17876^6128^20333^1000^3666^26106^1729^7669^13436^2730^48218^76749^159505^62557^26058^21339^45674^143052^10418^104953^596300^0^0^0^0^628899^-190000^5^-100.00^12935501^1^88^0^0^0^188850^2^2
2026-02-20 10:23:59.139551,0|H0STASP0|001|005930^122359^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6987^17876^6128^20333^1000^3666^26106^1729^7669^13436^13518^48268^76749^159517^62557^26058^21339^45674^143052^10418^104930^607150^0^0^0^0^628899^-190000^5^-100.00^12935524^-23^10768^0^0^0^188850^2^2
2026-02-20 10:23:59.326202,0|H0STASP0|001|005930^122359^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6987^17876^6128^20333^1000^3666^26106^1729^7669^13436^13949^47980^76752^159535^62557^26058^21339^45674^143042^10418^104930^607304^0^0^0^0^628899^-190000^5^-100.00^12935524^0^113^0^0^0^188850^2^2
2026-02-20 10:23:59.563581,0|H0STASP0|001|005930^122359^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^7022^17876^6128^20333^1000^3675^26106^1729^7669^13436^13953^47989^76743^159635^62557^26058^21339^45674^143042^10418^104974^607408^0^0^0^0^628899^-190000^5^-100.00^12935524^44^104^0^0^0^188850^2^2
2026-02-20 10:23:59.752287,0|H0STASP0|001|005930^122359^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^7020^17876^6115^20333^1000^3675^26106^1729^7669^13436^14161^48120^76739^159651^62557^26058^21339^45674^143042^10419^104959^607760^0^0^0^0^628899^-190000^5^-100.00^12935539^0^48^0^0^0^188850^0^0
2026-02-20 10:23:59.970689,0|H0STASP0|001|005930^122359^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^7019^17876^6115^20333^1000^3675^26106^1729^7669^13436^13443^48202^76720^159682^62559^26058^21339^45673^143042^10419^104958^607137^0^0^0^0^628899^-190000^5^-100.00^12936381^0^209^0^0^0^188850^0^0
2026-02-20 10:24:00.169657,0|H0STASP0|001|005930^122400^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^7009^17876^6115^20333^1000^3675^26106^1729^7669^13436^13521^48202^76720^159684^62579^26058^21339^45673^143042^10419^104948^607237^0^0^0^0^628899^-190000^5^-100.00^12936391^-10^90^0^0^0^188850^0^0
2026-02-20 10:24:00.379186,0|H0STASP0|001|005930^122400^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^7009^17887^6115^20333^1000^3675^26106^1729^7669^13436^15282^48227^76724^159679^62589^26058^21351^45673^143042^10419^104959^609044^0^0^0^0^628899^-190000^5^-100.00^12936391^11^1807^0^0^0^188850^0^0
2026-02-20 10:24:00.597094,0|H0STASP0|001|005930^122400^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^7010^17887^6115^20333^1000^3675^26106^1729^7669^13436^15325^48239^76734^159726^62589^26058^21346^45673^143107^10419^104960^609216^0^0^0^0^628899^-190000^5^-100.00^12936392^1^135^0^0^0^188850^0^0
2026-02-20 10:24:00.801792,0|H0STASP0|001|005930^122400^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^7005^17887^6115^20333^1000^3675^26106^1729^7709^13436^15510^48240^76734^159726^62599^26088^21346^45673^143105^10419^104995^609440^0^0^0^0^628899^-190000^5^-100.00^12936397^-5^190^0^0^0^188850^0^0
2026-02-20 10:24:01.011051,0|H0STASP0|001|005930^122400^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^7003^17887^6115^20333^1000^3675^26106^1729^7709^13436^15553^48240^76715^159740^62621^26091^21346^45624^143115^10419^104993^609464^0^0^0^0^628899^-190000^5^-100.00^12936399^-1^-17^0^0^0^188850^0^0
2026-02-20 10:24:01.295114,0|H0STASP0|001|005930^122401^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6986^17887^6576^20333^1000^3675^26106^1729^7709^13436^15581^48511^76665^159751^62621^26091^21346^45674^143115^10419^105437^609774^0^0^0^0^628899^-190000^5^-100.00^12936416^0^4^0^0^0^188850^0^0
2026-02-20 10:24:01.604735,0|H0STASP0|001|005930^122401^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6986^17887^6576^20333^1000^3675^26106^1729^7709^13436^15583^48511^76673^159756^62621^26091^21346^45674^143115^10419^105437^609789^0^0^0^0^628899^-190000^5^-100.00^12936416^0^1^0^0^0^188850^0^0
2026-02-20 10:24:01.708185,0|H0STASP0|001|005930^122401^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6979^17887^6576^20333^1000^3675^26106^1729^7709^13436^15624^48511^76661^159762^62621^26091^21346^45674^143115^10419^105430^609824^0^0^0^0^628899^-190000^5^-100.00^12936424^1^20^0^0^0^188850^0^0
2026-02-20 10:24:01.852151,0|H0STASP0|001|005930^122401^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6958^17887^6576^20333^1000^3675^26106^1729^7709^13436^15760^48522^76662^159765^62621^26091^21346^45696^143115^10419^105409^609997^0^0^0^0^628899^-190000^5^-100.00^12936445^-20^25^0^0^0^188850^0^0
2026-02-20 10:24:02.119896,0|H0STASP0|001|005930^122401^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6958^17887^6574^20333^1000^3675^26106^1729^7709^13436^15803^48533^76662^159762^62621^26091^21346^45696^143120^10419^105407^610053^0^0^0^0^628899^-190000^5^-100.00^12936447^0^33^0^0^0^188850^0^0
2026-02-20 10:24:02.287235,0|H0STASP0|001|005930^122402^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6996^17887^6574^20333^1000^3675^26106^1729^7710^13436^16170^48275^76667^159765^62621^26091^21346^45696^143120^10419^105446^610170^0^0^0^0^628899^-190000^5^-100.00^12936448^40^69^0^0^0^188850^0^0
2026-02-20 10:24:02.482647,0|H0STASP0|001|005930^122402^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6984^17887^6574^20333^1000^3675^26106^1729^7710^13436^16251^48276^76716^159791^62621^26091^21346^45699^143120^10419^105434^610330^0^0^0^0^628899^-190000^5^-100.00^12936461^-10^68^0^0^0^188850^0^0
2026-02-20 10:24:02.693886,0|H0STASP0|001|005930^122402^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^7020^17887^6574^20333^1000^3675^26106^1729^7710^13436^16383^48426^76716^159826^62636^26091^21346^45699^143130^10419^105470^610672^0^0^0^0^628899^-190000^5^-100.00^12936461^36^173^0^0^0^188850^0^0
2026-02-20 10:24:02.903452,0|H0STASP0|001|005930^122402^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^7018^10886^13576^20333^1000^3675^26106^1729^7710^13436^39935^27964^76716^159828^62636^26091^21345^45699^143141^10419^105469^613774^0^0^0^0^628899^-190000^5^-100.00^12936463^1^3088^0^0^0^188850^0^0
2026-02-20 10:24:03.114935,0|H0STASP0|001|005930^122402^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^7005^10886^13576^20333^1000^3675^26106^1729^7710^13436^40596^27516^76716^159857^62584^26011^21345^45699^143141^10419^105456^613884^0^0^0^0^628899^-190000^5^-100.00^12936524^-13^132^0^0^0^188850^0^0
2026-02-20 10:24:03.324504,0|H0STASP0|001|005930^122403^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^7009^11386^13576^20333^1000^3675^26106^1729^7710^13436^40615^27534^76716^159957^62586^26011^21345^45705^143141^10419^105960^614029^0^0^0^0^628899^-190000^5^-100.00^12936547^4^-1^0^0^0^188850^0^0
2026-02-20 10:24:03.537915,0|H0STASP0|001|005930^122403^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6903^11387^13576^20333^1000^3675^26106^1729^7710^13436^40647^27554^76716^159961^62597^26011^21345^45705^143144^10419^105855^614099^0^0^0^0^628899^-190000^5^-100.00^12936653^1^37^0^0^0^188850^0^0
2026-02-20 10:24:03.747007,0|H0STASP0|001|005930^122403^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6875^11387^13576^20333^1000^3675^26106^1729^7710^13436^40707^27561^76714^159971^62597^26007^21344^45705^143144^10419^105827^614169^0^0^0^0^628899^-190000^5^-100.00^12936682^-29^65^0^0^0^188850^0^0
2026-02-20 10:24:03.991935,0|H0STASP0|001|005930^122403^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6803^11386^13576^20333^1000^3675^26106^1729^7710^13436^40804^27539^76716^159972^62599^26007^21354^45687^143144^10419^105754^614241^0^0^0^0^628899^-190000^5^-100.00^12936754^-2^15^0^0^0^188850^0^0
2026-02-20 10:24:04.192712,0|H0STASP0|001|005930^122404^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6843^11386^13576^20333^1000^3675^26106^1729^7710^13436^40904^27590^76716^159972^62599^26007^21354^45687^143144^10419^105794^614392^0^0^0^0^628899^-190000^5^-100.00^12936783^55^99^0^0^0^188850^0^0
2026-02-20 10:24:04.386902,0|H0STASP0|001|005930^122404^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6895^11386^13576^20333^1000^3675^26106^1729^7710^13436^40959^27821^76715^159982^62549^26007^21354^45747^143196^10419^105846^614749^0^0^0^0^628899^-190000^5^-100.00^12936783^52^121^0^0^0^188850^0^0
2026-02-20 10:24:04.583975,0|H0STASP0|001|005930^122404^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6928^11386^13576^20333^1000^3675^26106^1729^7710^13436^40965^27832^76715^159982^62549^26007^21354^45747^143197^10419^105879^614767^0^0^0^0^628899^-190000^5^-100.00^12936786^34^17^0^0^0^188850^0^0
2026-02-20 10:24:04.823782,0|H0STASP0|001|005930^122404^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6922^11386^13576^20333^1000^3675^26106^1729^7711^13436^41088^27895^76714^159979^62551^26007^21353^45747^143197^10419^105874^614950^0^0^0^0^628899^-190000^5^-100.00^12936792^0^112^0^0^0^188850^0^0
2026-02-20 10:24:05.009688,0|H0STASP0|001|005930^122404^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6949^11386^13576^20333^1000^3675^26106^1729^7711^13436^41095^27899^76715^159980^62551^26007^21353^45747^143197^10419^105901^614963^0^0^0^0^628899^-190000^5^-100.00^12936830^27^13^0^0^0^188850^0^0
2026-02-20 10:24:05.232583,0|H0STASP0|001|005930^122405^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^7031^18392^6449^20333^1000^3675^26106^1729^7711^13436^17877^48401^76716^160028^62551^26007^21355^45747^143197^10419^105862^612298^0^0^0^0^628899^-190000^5^-100.00^12936959^-39^7^0^0^0^188850^0^0
2026-02-20 10:24:05.425766,0|H0STASP0|001|005930^122405^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6997^18392^6440^20333^1000^3675^26106^1729^7711^13436^17843^48415^76731^160017^62552^26007^21355^45747^143197^10419^105819^612283^0^0^0^0^628899^-190000^5^-100.00^12937097^29^-40^0^0^0^188850^0^0
2026-02-20 10:24:05.635871,0|H0STASP0|001|005930^122405^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6896^18392^6440^20333^1000^3675^26106^1729^7711^13436^18467^48468^76731^160004^62552^26007^21355^45747^143210^10419^105718^612960^0^0^0^0^628899^-190000^5^-100.00^12937205^-100^95^0^0^0^188850^0^0
2026-02-20 10:24:05.845739,0|H0STASP0|001|005930^122405^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6861^18392^6440^20333^1000^3675^26106^1729^7711^13436^18706^48470^76751^159955^62552^26057^21355^45747^143210^10419^105683^613222^0^0^0^0^628899^-190000^5^-100.00^12937247^-12^204^0^0^0^188850^0^0
2026-02-20 10:24:06.056190,0|H0STASP0|001|005930^122405^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6880^18392^6411^20334^1000^3675^26106^1729^7711^13436^18683^48473^76751^159985^62552^26059^21355^45747^143210^10419^105674^613234^0^0^0^0^628899^-190000^5^-100.00^12937285^0^3^0^0^0^188850^0^0
2026-02-20 10:24:06.339199,0|H0STASP0|001|005930^122406^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6877^18392^6411^20334^1000^3675^26004^1729^7711^13437^19012^48483^76732^160007^62552^26059^21355^45747^143210^10417^105570^613574^0^0^0^0^628899^-190000^5^-100.00^12937288^0^17^0^0^0^188850^0^0
2026-02-20 10:24:06.475032,0|H0STASP0|001|005930^122406^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^5786^18392^6411^20334^1000^3675^26004^1729^7711^13437^19077^48542^76732^160052^61551^26059^21385^45752^143213^10417^104479^612780^0^0^0^0^628899^-190000^5^-100.00^12938399^-1036^-868^0^0^0^188850^0^0
2026-02-20 10:24:06.686221,0|H0STASP0|001|005930^122406^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^6177^18392^6411^20334^1000^3675^26004^1729^7711^13437^19207^48609^76732^160114^61551^26059^21385^45754^143318^10417^104870^613146^0^0^0^0^628899^-190000^5^-100.00^12938400^0^160^0^0^0^188850^0^0
2026-02-20 10:24:06.919931,0|H0STASP0|001|005930^122406^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^5829^18392^6411^20334^1000^3675^26004^1729^7711^13437^19310^48615^76732^160126^61551^26109^21385^45754^143318^10417^104522^613317^0^0^0^0^628899^-190000^5^-100.00^12938748^-147^71^0^0^0^188850^0^0
2026-02-20 10:24:07.105709,0|H0STASP0|001|005930^122406^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^5828^18392^6411^20334^1000^3675^26004^1729^7711^13437^19067^48616^76732^160126^61551^26109^21385^45754^143318^10417^104521^613075^0^0^0^0^628899^-190000^5^-100.00^12939014^0^12^0^0^0^188850^0^0
2026-02-20 10:24:07.315156,0|H0STASP0|001|005930^122407^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^5738^18392^6416^20334^1000^3675^26004^1729^7711^13437^19275^48622^76733^160130^61551^26109^21385^45754^143319^10417^104436^613295^0^0^0^0^628899^-190000^5^-100.00^12939157^-20^28^0^0^0^188850^0^0
2026-02-20 10:24:07.531585,0|H0STASP0|001|005930^122407^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^5607^18392^6416^20334^1000^3675^26004^1729^7711^13437^19291^48632^76733^160152^61551^26109^21385^45764^143319^10418^104305^613354^0^0^0^0^628899^-190000^5^-100.00^12939288^-128^42^0^0^0^188850^0^0
2026-02-20 10:24:07.737443,0|H0STASP0|001|005930^122407^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^5584^18392^6416^20334^1000^3675^26004^1729^7711^13437^19335^48626^76733^160126^61551^26109^21385^45764^143319^10418^104282^613366^0^0^0^0^628899^-190000^5^-100.00^12939340^-3^3^0^0^0^188850^0^0
2026-02-20 10:24:08.007559,0|H0STASP0|001|005930^122407^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^5577^18392^6416^20334^1000^3675^26004^1729^7711^13437^19545^48635^76733^160227^61551^26168^21385^45764^143320^10418^104275^613746^0^0^0^0^628899^-190000^5^-100.00^12939347^-3^385^0^0^0^188850^0^0
2026-02-20 10:24:08.160934,0|H0STASP0|001|005930^122408^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^5561^18392^6389^20334^1000^3675^26004^1729^7711^13437^19586^48638^76733^160228^61549^26168^21387^45764^143320^10418^104232^613791^0^0^0^0^628899^-190000^5^-100.00^12939363^-6^40^0^0^0^188850^0^0
2026-02-20 10:24:08.416011,0|H0STASP0|001|005930^122408^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^5660^18392^6389^20334^1000^3675^26004^1729^7711^13437^19597^48652^76733^160264^61549^26168^21387^45764^143354^10418^104331^613886^0^0^0^0^628899^-190000^5^-100.00^12939379^-1^51^0^0^0^188850^0^0
2026-02-20 10:24:08.580672,0|H0STASP0|001|005930^122408^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^5789^18392^6389^20334^1000^3675^26230^1475^7712^13437^19672^48420^76977^160267^61549^26168^21387^45764^143354^10418^104433^613976^0^0^0^0^628899^-190000^5^-100.00^12939430^-3^58^0^0^0^188850^0^0
2026-02-20 10:24:08.792680,0|H0STASP0|001|005930^122408^0^188900^189000^189100^189200^189300^189400^189500^189600^189700^189800^188800^188700^188600^188500^188400^188300^188200^188100^188000^187900^5784^18392^6389^20334^1000^3675^26230^1475^7712^13437^19792^48430^76953^160222^61549^26168^21386^45764^143354^10418^104428^614036^0^0^0^0^628899^-190000^5^-100.00^12939435^-5^60^0^0^0^188850^0^0
